,data_time,latitude,longitude,elevation,heart_rate,cadence,temperature,speed,distance_2d,distance_3d,distance_points_2d,uphill_gain,downhill_loss,grade,slope,slope_points,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
0,2019-01-28 13:56:10,49.409331,32.097608,90.4,97,61.0,,6.839,0.0,0.0,0.0,0.0,0.0,-2.2,-1.7,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
1,2019-01-28 13:56:10,49.409345,32.097592999999996,90.4,98,61.0,,7.408,1.9,1.9,1.9,0.0,0.0,-2.1,-1.7,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
2,2019-01-28 13:56:11,49.409358000000005,32.097570000000005,90.2,98,61.0,,7.816,6.0,6.0,2.21,0.0,0.2,-1.7,-1.7,-9.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
3,2019-01-28 13:56:12,49.409369,32.097546,90.2,97,61.0,,7.762,12.1,12.2,2.13,0.0,0.2,-1.7,-1.6,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
4,2019-01-28 13:56:13,49.40938,32.097521,90.2,97,61.0,,8.153,20.5,20.5,2.19,0.0,0.2,-1.5,-1.6,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
5,2019-01-28 13:56:14,49.409392,32.097495,89.8,97,85.0,,8.493,31.1,31.1,2.31,0.0,0.6,-1.2,-1.6,-17.3,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
6,2019-01-28 13:56:15,49.409405,32.097469,89.8,97,85.0,,8.465,44.1,44.2,2.37,0.0,0.6,-1.1,-1.3,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
7,2019-01-28 13:56:16,49.409411,32.097439,89.3,98,85.0,,7.88,59.3,59.3,2.27,0.0,1.1,-0.6,-1.2,-22.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
8,2019-01-28 13:56:17,49.409413,32.097411,89.1,98,84.0,,7.575,76.2,76.3,2.04,0.0,1.3,-0.5,-0.9,-9.8,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
9,2019-01-28 13:56:18,49.409405,32.097384000000005,89.3,98,83.0,,7.691,94.4,94.6,2.15,0.2,1.3,-0.8,-0.9,9.3,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
10,2019-01-28 13:56:19,49.409397999999996,32.097357,89.1,99,83.0,,7.986,114.0,114.3,2.11,0.2,1.5,-0.7,-1.2,-9.5,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
11,2019-01-28 13:56:20,49.409388,32.097328999999995,88.9,99,83.0,,7.277,135.2,135.5,2.31,0.2,1.7,-0.5,-1.2,-8.7,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
12,2019-01-28 13:56:21,49.409380999999996,32.097308,89.1,99,83.0,,7.819,157.7,158.0,1.71,0.4,1.7,-0.7,-1.3,11.7,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
13,2019-01-28 13:56:22,49.409363,32.097285,88.8,99,83.0,,9.978,181.3,181.7,2.61,0.4,2.0,-0.4,-1.6,-11.5,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
14,2019-01-28 13:56:23,49.409341999999995,32.097260999999996,89.0,99,83.0,,10.83,206.5,206.9,2.91,0.6,2.0,-0.6,-1.5,6.9,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
15,2019-01-28 13:56:24,49.409321000000006,32.097233,88.9,99,83.0,,11.535,233.7,234.1,3.09,0.6,2.1,-0.6,-1.5,-3.2,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
16,2019-01-28 13:56:25,49.409298,32.097204,88.9,99,86.0,,11.687,263.2,263.6,3.31,0.6,2.1,-0.6,-1.6,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
17,2019-01-28 13:56:26,49.409276,32.097176,89.0,99,86.0,,11.063,295.0,295.5,3.18,0.7,2.1,-0.7,-1.5,3.1,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
18,2019-01-28 13:56:27,49.409256,32.097149,89.1,99,89.0,,9.962,329.3,329.8,2.96,0.8,2.1,-0.8,-1.6,3.4,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
19,2019-01-28 13:56:28,49.409239,32.097125,89.1,99,89.0,,9.354,365.8,366.3,2.57,0.8,2.1,-0.8,-1.6,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
20,2019-01-28 13:56:29,49.409222,32.0971,88.9,99,87.0,,9.503,404.5,405.1,2.62,0.8,2.3,-0.6,-1.6,-7.6,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
21,2019-01-28 13:56:30,49.409203999999995,32.097076,88.9,99,85.0,,9.572,445.6,446.2,2.65,0.8,2.3,-0.6,-1.5,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
22,2019-01-28 13:56:31,49.409185,32.097054,88.6,100,85.0,,10.132,488.9,489.5,2.65,0.8,2.6,-0.3,-1.5,-11.3,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
23,2019-01-28 13:56:32,49.409164000000004,32.097029,88.4,102,85.0,,10.375,534.7,535.4,2.96,0.8,2.8,-0.1,-1.3,-6.8,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
24,2019-01-28 13:56:33,49.409146,32.097002,88.4,102,85.0,,10.205,583.2,583.9,2.8,0.8,2.8,-0.1,-1.1,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
25,2019-01-28 13:56:34,49.409126,32.096977,88.4,102,86.0,,10.736,634.3,635.1,2.87,0.8,2.8,-0.1,-1.1,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
26,2019-01-28 13:56:35,49.409103,32.096953000000006,88.4,102,86.0,,11.55,688.1,688.9,3.09,0.8,2.8,-0.1,-1.1,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
27,2019-01-28 13:56:36,49.409078,32.096928000000005,88.5,102,87.0,,12.096,744.8,745.7,3.32,0.9,2.8,-0.3,-1.1,3.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
28,2019-01-28 13:56:37,49.409054,32.096899,88.5,102,87.0,,12.013,804.7,805.6,3.4,0.9,2.8,-0.4,-1.2,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
29,2019-01-28 13:56:38,49.409032,32.096869,88.6,102,87.0,,10.911,867.8,868.7,3.27,1.0,2.8,-0.5,-1.2,3.1,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
30,2019-01-28 13:56:39,49.409013,32.096844,88.5,102,86.0,,9.821,933.5,934.4,2.78,1.0,2.9,-0.4,-1.2,-3.6,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
31,2019-01-28 13:56:40,49.408996,32.096818,88.5,104,86.0,,9.413,1001.8,1002.7,2.67,1.0,2.9,-0.3,-1.2,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
32,2019-01-28 13:56:41,49.408984999999994,32.096787,88.6,104,86.0,,9.202,1072.6,1073.6,2.56,1.1,2.9,-0.5,-1.2,3.9,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
33,2019-01-28 13:56:42,49.408977,32.096754,88.5,104,86.0,,9.426,1145.9,1146.9,2.55,1.1,3.0,-0.6,-1.2,-3.9,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
34,2019-01-28 13:56:43,49.408976,32.096717,88.4,104,86.0,,9.34,1221.6,1222.6,2.68,1.1,3.1,-0.7,-1.2,-3.7,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
35,2019-01-28 13:56:44,49.40898,32.096683,88.3,104,86.0,,8.934,1299.2,1300.2,2.5,1.1,3.2,-0.8,-1.1,-4.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
36,2019-01-28 13:56:45,49.408989,32.096652,88.3,104,86.0,,8.463,1378.2,1379.3,2.46,1.1,3.2,-1.1,-1.0,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
37,2019-01-28 13:56:46,49.408994,32.096621999999996,88.3,105,86.0,,7.58,1458.9,1460.0,2.24,1.1,3.2,-1.3,-1.0,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
38,2019-01-28 13:56:47,49.408992,32.096595,88.3,105,86.0,,6.986,1541.4,1542.5,1.97,1.1,3.2,-1.5,-1.0,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
39,2019-01-28 13:56:48,49.408989,32.096569,88.3,105,86.0,,6.246,1625.7,1626.9,1.91,1.1,3.2,-1.3,-1.0,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
40,2019-01-28 13:56:49,49.408986,32.096548,88.3,106,86.0,,5.678,1711.6,1712.7,1.56,1.1,3.2,-1.5,-1.0,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
41,2019-01-28 13:56:50,49.408984999999994,32.096526000000004,88.3,106,86.0,,5.101,1798.9,1800.1,1.6,1.1,3.2,-1.4,-1.0,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
42,2019-01-28 13:56:51,49.408986,32.096509000000005,88.3,106,84.0,,4.658,1887.3,1888.5,1.24,1.1,3.2,-1.4,-1.0,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
43,2019-01-28 13:56:52,49.408981,32.096492,88.3,106,82.0,,6.364,1977.0,1978.2,1.35,1.1,3.2,-1.4,-1.0,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
44,2019-01-28 13:56:53,49.408963,32.09648,88.3,107,82.0,,9.576,2068.4,2069.7,2.18,1.1,3.2,-1.4,-0.9,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
45,2019-01-28 13:56:54,49.40894,32.096455,88.3,107,84.0,,9.948,2162.6,2163.9,3.14,1.1,3.2,-1.4,-0.9,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
46,2019-01-28 13:56:55,49.408922,32.096437,88.3,107,84.0,,8.201,2258.8,2260.2,2.39,1.1,3.2,-1.4,-0.9,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
47,2019-01-28 13:56:56,49.408906,32.09642,88.3,107,84.0,,8.751,2357.0,2358.4,2.17,1.1,3.2,-1.4,-0.9,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
48,2019-01-28 13:56:57,49.408885999999995,32.096399,88.3,107,85.0,,10.737,2457.6,2459.0,2.7,1.1,3.2,-1.3,-0.9,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
49,2019-01-28 13:56:58,49.408862,32.096373,88.3,107,86.0,,12.577,2561.2,2562.6,3.27,1.1,3.2,-1.3,-0.9,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
50,2019-01-28 13:56:59,49.408834000000006,32.096345,88.3,107,86.0,,12.655,2668.1,2669.5,3.72,1.1,3.2,-1.3,-0.9,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
51,2019-01-28 13:57:00,49.408811,32.096315999999995,88.3,107,86.0,,11.857,2778.1,2779.6,3.31,1.1,3.2,-1.3,-0.9,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
52,2019-01-28 13:57:01,49.408789,32.096286,88.2,107,86.0,,11.706,2891.3,2892.8,3.27,1.1,3.3,-1.2,-0.9,-3.1,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
53,2019-01-28 13:57:02,49.408767,32.096257,88.1,107,86.0,,11.791,3007.6,3009.1,3.23,1.1,3.4,-1.1,-0.8,-3.1,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
54,2019-01-28 13:57:03,49.408745,32.096226,88.1,107,86.0,,11.906,3127.1,3128.6,3.32,1.1,3.4,-1.0,-0.7,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
55,2019-01-28 13:57:04,49.408724,32.096194,88.1,106,86.0,,11.854,3249.8,3251.3,3.29,1.1,3.4,-1.0,-0.7,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
56,2019-01-28 13:57:05,49.408703,32.096162,88.2,106,86.0,,11.974,3375.7,3377.2,3.29,1.2,3.4,-1.1,-0.7,3.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
57,2019-01-28 13:57:06,49.408684,32.096126,88.1,105,86.0,,12.84,3505.0,3506.5,3.36,1.2,3.5,-1.0,-0.8,-3.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
58,2019-01-28 13:57:07,49.408667,32.096081,87.9,105,86.0,,13.138,3638.0,3639.6,3.77,1.2,3.7,-0.8,-0.7,-5.3,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
59,2019-01-28 13:57:08,49.408659,32.096034,87.7,105,86.0,,12.625,3774.3,3775.9,3.52,1.2,3.9,-0.7,-0.5,-5.7,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
60,2019-01-28 13:57:09,49.408659,32.095985999999996,87.4,105,86.0,,12.387,3913.6,3915.3,3.48,1.2,4.2,-0.4,-0.4,-8.6,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
61,2019-01-28 13:57:10,49.408667,32.095940999999996,87.1,105,86.0,,11.924,4055.2,4056.9,3.38,1.2,4.5,-0.2,-0.2,-8.9,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
62,2019-01-28 13:57:11,49.408681,32.095902,86.9,105,86.0,,11.622,4198.4,4200.1,3.23,1.2,4.7,-0.1,0.1,-6.2,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
63,2019-01-28 13:57:12,49.408697,32.095865,86.7,105,87.0,,11.392,4343.0,4344.8,3.22,1.2,4.9,0.1,0.2,-6.2,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
64,2019-01-28 13:57:13,49.408713,32.09583,86.9,105,89.0,,11.071,4489.0,4490.8,3.1,1.4,4.9,-0.1,0.4,6.5,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
65,2019-01-28 13:57:14,49.408729,32.095796,86.7,104,89.0,,10.747,4636.4,4638.2,3.04,1.4,5.1,0.1,0.4,-6.6,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
66,2019-01-28 13:57:15,49.408745,32.095764,86.8,104,89.0,,10.735,4785.0,4786.9,2.92,1.5,5.1,0.0,0.5,3.4,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
67,2019-01-28 13:57:16,49.408761,32.095729999999996,86.8,104,88.0,,11.047,4935.1,4937.1,3.04,1.5,5.1,0.0,0.5,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
68,2019-01-28 13:57:17,49.408777,32.095695,86.8,104,86.0,,11.154,5086.8,5088.8,3.1,1.5,5.1,0.0,0.6,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
69,2019-01-28 13:57:18,49.408793,32.095659999999995,86.8,104,85.0,,11.26,5240.1,5242.1,3.1,1.5,5.1,0.0,0.6,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
70,2019-01-28 13:57:19,49.408808,32.095622999999996,86.8,104,85.0,,11.26,5395.2,5397.2,3.16,1.5,5.1,0.0,0.5,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
71,2019-01-28 13:57:20,49.408823999999996,32.095588,86.8,101,86.0,,11.047,5552.0,5554.1,3.1,1.5,5.1,0.0,0.5,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
72,2019-01-28 13:57:21,49.408840000000005,32.095554,86.8,101,87.0,,11.085,5710.5,5712.6,3.04,1.5,5.1,0.0,0.5,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
73,2019-01-28 13:57:22,49.408858,32.095521000000005,86.8,98,87.0,,11.309,5870.5,5872.7,3.12,1.5,5.1,0.0,0.5,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
74,2019-01-28 13:57:23,49.408875,32.095486,86.8,98,87.0,,11.271,6032.4,6034.6,3.16,1.5,5.1,0.0,0.5,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
75,2019-01-28 13:57:24,49.408891,32.095451000000004,86.8,98,87.0,,12.112,6196.1,6198.4,3.1,1.5,5.1,0.0,0.5,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
76,2019-01-28 13:57:25,49.408913,32.095414,86.8,98,88.0,,12.764,6361.7,6364.0,3.63,1.5,5.1,0.0,0.5,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
77,2019-01-28 13:57:26,49.40893,32.095374,86.8,98,88.0,,12.357,6529.6,6531.9,3.46,1.5,5.1,0.1,0.4,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
78,2019-01-28 13:57:27,49.408947999999995,32.095335999999996,86.8,98,88.0,,12.14,6699.6,6702.0,3.4,1.5,5.1,0.1,0.4,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
79,2019-01-28 13:57:28,49.408965,32.095298,86.8,98,88.0,,11.932,6871.8,6874.2,3.34,1.5,5.1,0.1,0.4,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
80,2019-01-28 13:57:29,49.408983,32.095262,86.8,98,88.0,,11.472,7046.1,7048.5,3.29,1.5,5.1,0.1,0.4,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
81,2019-01-28 13:57:30,49.409002,32.095231,86.8,95,87.0,,10.969,7222.1,7224.6,3.08,1.5,5.1,0.1,0.4,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
82,2019-01-28 13:57:31,49.40902,32.0952,86.8,95,87.0,,10.932,7399.9,7402.4,3.01,1.5,5.1,0.1,0.4,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
83,2019-01-28 13:57:32,49.409038,32.095168,86.8,95,87.0,,11.163,7579.6,7582.2,3.06,1.5,5.1,0.1,0.4,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
84,2019-01-28 13:57:33,49.409057000000004,32.095136,86.8,95,89.0,,11.296,7761.2,7763.8,3.14,1.5,5.1,0.1,0.4,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
85,2019-01-28 13:57:34,49.409076,32.095104,86.8,95,89.0,,11.574,7944.8,7947.4,3.14,1.5,5.1,0.2,0.3,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
86,2019-01-28 13:57:35,49.409096999999996,32.095071999999995,86.8,95,89.0,,11.44,8130.3,8133.0,3.29,1.5,5.1,0.3,0.3,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
87,2019-01-28 13:57:36,49.409115,32.095040000000004,86.8,95,89.0,,11.3,8317.9,8320.6,3.06,1.5,5.1,0.3,0.3,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
88,2019-01-28 13:57:37,49.409135,32.095008,86.8,95,87.0,,11.957,8507.4,8510.2,3.21,1.5,5.1,0.4,0.2,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
89,2019-01-28 13:57:38,49.409155,32.094972,86.8,95,87.0,,11.964,8699.4,8702.2,3.43,1.5,5.1,0.5,0.2,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
90,2019-01-28 13:57:39,49.409171,32.094935,86.8,95,89.0,,11.693,8893.8,8896.6,3.22,1.5,5.1,0.5,0.3,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
91,2019-01-28 13:57:40,49.409187,32.094896999999996,86.8,93,89.0,,12.242,9090.8,9093.7,3.28,1.5,5.1,0.6,0.2,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
92,2019-01-28 13:57:41,49.409205,32.094857,86.8,93,89.0,,12.589,9290.6,9293.4,3.52,1.5,5.1,0.7,0.2,0.0,Mostly Cloudy,partly-cloudy-day,0,0,-3.91,-9.23,-5.66,0.88,1011.43,4.19,6.97,143,0.79,0,16.09,335.23
