date,time,latitude,longitude,elevation,heart_rate
2019-1-28,13:56:10,49.4093310,32.0976080,90.4,97
2019-1-28,13:56:11,49.4093450,32.0975930,90.4,98
2019-1-28,13:56:12,49.4093580,32.0975700,90.2,98
2019-1-28,13:56:13,49.4093690,32.0975460,90.2,97
2019-1-28,13:56:14,49.4093800,32.0975210,90.2,97
2019-1-28,13:56:15,49.4093920,32.0974950,89.8,97
2019-1-28,13:56:16,49.4094050,32.0974690,89.8,97
2019-1-28,13:56:17,49.4094110,32.0974390,89.3,98
2019-1-28,13:56:18,49.4094130,32.0974110,89.1,98
2019-1-28,13:56:19,49.4094050,32.0973840,89.3,98
2019-1-28,13:56:20,49.4093980,32.0973570,89.1,99
2019-1-28,13:56:21,49.4093880,32.0973290,88.9,99
2019-1-28,13:56:22,49.4093810,32.0973080,89.1,99
2019-1-28,13:56:23,49.4093630,32.0972850,88.8,99
2019-1-28,13:56:24,49.4093420,32.0972610,89.0,99
2019-1-28,13:56:25,49.4093210,32.0972330,88.9,99
2019-1-28,13:56:26,49.4092980,32.0972040,88.9,99
2019-1-28,13:56:27,49.4092760,32.0971760,89.0,99
2019-1-28,13:56:28,49.4092560,32.0971490,89.1,99
2019-1-28,13:56:29,49.4092390,32.0971250,89.1,99
2019-1-28,13:56:30,49.4092220,32.0971000,88.9,99
2019-1-28,13:56:31,49.4092040,32.0970760,88.9,99
2019-1-28,13:56:32,49.4091850,32.0970540,88.6,100
2019-1-28,13:56:33,49.4091640,32.0970290,88.4,102
2019-1-28,13:56:34,49.4091460,32.0970020,88.4,102
2019-1-28,13:56:35,49.4091260,32.0969770,88.4,102
2019-1-28,13:56:36,49.4091030,32.0969530,88.4,102
2019-1-28,13:56:37,49.4090780,32.0969280,88.5,102
2019-1-28,13:56:38,49.4090540,32.0968990,88.5,102
2019-1-28,13:56:39,49.4090320,32.0968690,88.6,102
2019-1-28,13:56:40,49.4090130,32.0968440,88.5,102
2019-1-28,13:56:41,49.4089960,32.0968180,88.5,104
2019-1-28,13:56:42,49.4089850,32.0967870,88.6,104
2019-1-28,13:56:43,49.4089770,32.0967540,88.5,104
2019-1-28,13:56:44,49.4089760,32.0967170,88.4,104
2019-1-28,13:56:45,49.4089800,32.0966830,88.3,104
2019-1-28,13:56:46,49.4089890,32.0966520,88.3,104
2019-1-28,13:56:47,49.4089940,32.0966220,88.3,105
2019-1-28,13:56:48,49.4089920,32.0965950,88.3,105
2019-1-28,13:56:49,49.4089890,32.0965690,88.3,105
2019-1-28,13:56:50,49.4089860,32.0965480,88.3,106
2019-1-28,13:56:51,49.4089850,32.0965260,88.3,106
2019-1-28,13:56:52,49.4089860,32.0965090,88.3,106
2019-1-28,13:56:53,49.4089810,32.0964920,88.3,106
2019-1-28,13:56:54,49.4089630,32.0964800,88.3,107
2019-1-28,13:56:55,49.4089400,32.0964550,88.3,107
2019-1-28,13:56:56,49.4089220,32.0964370,88.3,107
2019-1-28,13:56:57,49.4089060,32.0964200,88.3,107
2019-1-28,13:56:58,49.4088860,32.0963990,88.3,107
2019-1-28,13:56:59,49.4088620,32.0963730,88.3,107
2019-1-28,13:57:0,49.4088340,32.0963450,88.3,107
2019-1-28,13:57:1,49.4088110,32.0963160,88.3,107
2019-1-28,13:57:2,49.4087890,32.0962860,88.2,107
2019-1-28,13:57:3,49.4087670,32.0962570,88.1,107
2019-1-28,13:57:4,49.4087450,32.0962260,88.1,107
2019-1-28,13:57:5,49.4087240,32.0961940,88.1,106
2019-1-28,13:57:6,49.4087030,32.0961620,88.2,106
2019-1-28,13:57:7,49.4086840,32.0961260,88.1,105
2019-1-28,13:57:8,49.4086670,32.0960810,87.9,105
2019-1-28,13:57:9,49.4086590,32.0960340,87.7,105
2019-1-28,13:57:10,49.4086590,32.0959860,87.4,105
2019-1-28,13:57:11,49.4086670,32.0959410,87.1,105
2019-1-28,13:57:12,49.4086810,32.0959020,86.9,105
2019-1-28,13:57:13,49.4086970,32.0958650,86.7,105
2019-1-28,13:57:14,49.4087130,32.0958300,86.9,105
2019-1-28,13:57:15,49.4087290,32.0957960,86.7,104
2019-1-28,13:57:16,49.4087450,32.0957640,86.8,104
2019-1-28,13:57:17,49.4087610,32.0957300,86.8,104
2019-1-28,13:57:18,49.4087770,32.0956950,86.8,104
2019-1-28,13:57:19,49.4087930,32.0956600,86.8,104
2019-1-28,13:57:20,49.4088080,32.0956230,86.8,104
2019-1-28,13:57:21,49.4088240,32.0955880,86.8,101
2019-1-28,13:57:22,49.4088400,32.0955540,86.8,101
2019-1-28,13:57:23,49.4088580,32.0955210,86.8,98
2019-1-28,13:57:24,49.4088750,32.0954860,86.8,98
2019-1-28,13:57:25,49.4088910,32.0954510,86.8,98
2019-1-28,13:57:26,49.4089130,32.0954140,86.8,98
2019-1-28,13:57:27,49.4089300,32.0953740,86.8,98
2019-1-28,13:57:28,49.4089480,32.0953360,86.8,98
2019-1-28,13:57:29,49.4089650,32.0952980,86.8,98
2019-1-28,13:57:30,49.4089830,32.0952620,86.8,98
2019-1-28,13:57:31,49.4090020,32.0952310,86.8,95
2019-1-28,13:57:32,49.4090200,32.0952000,86.8,95
2019-1-28,13:57:33,49.4090380,32.0951680,86.8,95
2019-1-28,13:57:34,49.4090570,32.0951360,86.8,95
2019-1-28,13:57:35,49.4090760,32.0951040,86.8,95
2019-1-28,13:57:36,49.4090970,32.0950720,86.8,95
2019-1-28,13:57:37,49.4091150,32.0950400,86.8,95
2019-1-28,13:57:38,49.4091350,32.0950080,86.8,95
2019-1-28,13:57:39,49.4091550,32.0949720,86.8,95
2019-1-28,13:57:40,49.4091710,32.0949350,86.8,95
2019-1-28,13:57:41,49.4091870,32.0948970,86.8,93
2019-1-28,13:57:42,49.4092050,32.0948570,86.8,93
2019-1-28,13:57:43,49.4092240,32.0948190,86.8,93
2019-1-28,13:57:44,49.4092410,32.0947790,86.8,93
2019-1-28,13:57:45,49.4092570,32.0947400,86.8,93
2019-1-28,13:57:46,49.4092760,32.0947030,86.8,93
2019-1-28,13:57:47,49.4092960,32.0946670,86.8,93
2019-1-28,13:57:48,49.4093120,32.0946320,86.8,93
2019-1-28,13:57:49,49.4093280,32.0945990,86.8,93
2019-1-28,13:57:50,49.4093450,32.0945630,86.8,93
2019-1-28,13:57:51,49.4093610,32.0945250,86.8,93
2019-1-28,13:57:52,49.4093780,32.0944870,86.9,93
2019-1-28,13:57:53,49.4093970,32.0944470,86.9,93
2019-1-28,13:57:54,49.4094180,32.0944090,86.9,93
2019-1-28,13:57:55,49.4094390,32.0943730,86.9,93
2019-1-28,13:57:56,49.4094600,32.0943380,86.9,93
2019-1-28,13:57:57,49.4094810,32.0943010,86.9,93
2019-1-28,13:57:58,49.4095030,32.0942640,87.0,93
2019-1-28,13:57:59,49.4095250,32.0942270,87.0,93
2019-1-28,13:58:0,49.4095470,32.0941900,87.1,90
2019-1-28,13:58:1,49.4095720,32.0941570,87.2,90
2019-1-28,13:58:2,49.4096000,32.0941250,87.3,90
2019-1-28,13:58:3,49.4096300,32.0940970,87.4,90
2019-1-28,13:58:4,49.4096570,32.0940620,87.5,90
2019-1-28,13:58:5,49.4096820,32.0940230,87.6,90
2019-1-28,13:58:6,49.4097040,32.0939830,87.7,90
2019-1-28,13:58:7,49.4097220,32.0939410,87.8,90
2019-1-28,13:58:8,49.4097400,32.0939010,87.8,90
2019-1-28,13:58:9,49.4097570,32.0938630,87.7,85
2019-1-28,13:58:10,49.4097760,32.0938290,87.7,85
2019-1-28,13:58:11,49.4097980,32.0938000,87.6,80
2019-1-28,13:58:12,49.4098200,32.0937740,87.6,80
2019-1-28,13:58:13,49.4098420,32.0937480,87.6,80
2019-1-28,13:58:14,49.4098620,32.0937180,87.6,80
2019-1-28,13:58:15,49.4098790,32.0936860,87.6,75
2019-1-28,13:58:16,49.4098950,32.0936570,87.5,75
2019-1-28,13:58:17,49.4099110,32.0936270,87.5,75
2019-1-28,13:58:18,49.4099260,32.0935960,87.5,75
2019-1-28,13:58:19,49.4099450,32.0935670,87.5,75
2019-1-28,13:58:20,49.4099630,32.0935360,87.5,75
2019-1-28,13:58:21,49.4099820,32.0935040,87.4,75
2019-1-28,13:58:22,49.4099980,32.0934700,87.4,75
2019-1-28,13:58:23,49.4100130,32.0934380,87.4,75
2019-1-28,13:58:24,49.4100270,32.0934090,87.3,75
2019-1-28,13:58:25,49.4100390,32.0933850,87.3,75
2019-1-28,13:58:26,49.4100490,32.0933630,87.3,75
2019-1-28,13:58:27,49.4100600,32.0933410,87.2,92
2019-1-28,13:58:28,49.4100690,32.0933220,87.2,102
2019-1-28,13:58:29,49.4100800,32.0933000,87.2,102
2019-1-28,13:58:30,49.4100890,32.0932770,87.1,102
2019-1-28,13:58:31,49.4100960,32.0932520,87.1,102
2019-1-28,13:58:32,49.4101060,32.0932260,87.0,102
2019-1-28,13:58:33,49.4101210,32.0931960,87.0,102
2019-1-28,13:58:34,49.4101380,32.0931590,87.0,102
2019-1-28,13:58:35,49.4101590,32.0931210,87.0,102
2019-1-28,13:58:36,49.4101760,32.0930860,87.0,102
2019-1-28,13:58:37,49.4101930,32.0930540,87.0,102
2019-1-28,13:58:38,49.4102130,32.0930260,87.0,102
2019-1-28,13:58:39,49.4102340,32.0929950,87.0,102
2019-1-28,13:58:40,49.4102500,32.0929610,87.0,102
2019-1-28,13:58:41,49.4102700,32.0929270,87.1,102
2019-1-28,13:58:42,49.4102910,32.0928920,87.1,102
2019-1-28,13:58:43,49.4103100,32.0928580,87.1,102
2019-1-28,13:58:44,49.4103270,32.0928220,87.2,102
2019-1-28,13:58:45,49.4103460,32.0927880,87.2,102
2019-1-28,13:58:46,49.4103670,32.0927560,87.3,102
2019-1-28,13:58:47,49.4103850,32.0927190,87.3,102
2019-1-28,13:58:48,49.4104010,32.0926820,87.4,102
2019-1-28,13:58:49,49.4104190,32.0926450,87.5,102
2019-1-28,13:58:50,49.4104380,32.0926100,87.5,102
2019-1-28,13:58:51,49.4104580,32.0925740,87.6,102
2019-1-28,13:58:52,49.4104740,32.0925360,87.7,102
2019-1-28,13:58:53,49.4104940,32.0924980,87.8,102
2019-1-28,13:58:54,49.4105110,32.0924610,87.8,102
2019-1-28,13:58:55,49.4105310,32.0924260,87.9,102
2019-1-28,13:58:56,49.4105490,32.0923900,87.9,102
2019-1-28,13:58:57,49.4105680,32.0923560,87.9,102
2019-1-28,13:58:58,49.4105890,32.0923210,87.9,102
2019-1-28,13:58:59,49.4106080,32.0922830,88.0,102
2019-1-28,13:59:0,49.4106290,32.0922440,88.0,102
2019-1-28,13:59:1,49.4106480,32.0922060,88.0,102
2019-1-28,13:59:2,49.4106690,32.0921660,88.0,102
2019-1-28,13:59:3,49.4106880,32.0921270,88.0,102
2019-1-28,13:59:4,49.4107070,32.0920920,88.0,102
2019-1-28,13:59:5,49.4107290,32.0920610,88.0,102
2019-1-28,13:59:6,49.4107490,32.0920310,88.0,102
2019-1-28,13:59:7,49.4107710,32.0920030,88.0,102
2019-1-28,13:59:8,49.4107940,32.0919730,88.0,102
2019-1-28,13:59:9,49.4108190,32.0919420,88.0,102
2019-1-28,13:59:10,49.4108420,32.0919070,88.0,102
2019-1-28,13:59:11,49.4108630,32.0918690,88.0,102
2019-1-28,13:59:12,49.4108840,32.0918290,88.0,102
2019-1-28,13:59:13,49.4109040,32.0917890,88.0,102
2019-1-28,13:59:14,49.4109230,32.0917470,88.0,102
2019-1-28,13:59:15,49.4109420,32.0917080,88.0,102
2019-1-28,13:59:16,49.4109620,32.0916730,88.0,102
2019-1-28,13:59:17,49.4109830,32.0916410,88.0,102
2019-1-28,13:59:18,49.4109990,32.0916100,88.0,102
2019-1-28,13:59:19,49.4110180,32.0915820,88.0,102
2019-1-28,13:59:20,49.4110410,32.0915570,88.0,102
2019-1-28,13:59:21,49.4110580,32.0915240,88.0,102
2019-1-28,13:59:22,49.4110730,32.0914900,88.0,102
2019-1-28,13:59:23,49.4110890,32.0914560,88.0,102
2019-1-28,13:59:24,49.4111100,32.0914220,88.0,102
2019-1-28,13:59:25,49.4111310,32.0913880,88.0,102
2019-1-28,13:59:26,49.4111500,32.0913550,88.0,102
2019-1-28,13:59:27,49.4111640,32.0913240,88.0,102
2019-1-28,13:59:28,49.4111790,32.0912980,88.0,102
2019-1-28,13:59:29,49.4111950,32.0912670,88.0,102
2019-1-28,13:59:30,49.4112170,32.0912380,88.0,102
2019-1-28,13:59:31,49.4112410,32.0912070,87.9,102
2019-1-28,13:59:32,49.4112630,32.0911760,87.8,102
2019-1-28,13:59:33,49.4112820,32.0911480,87.7,102
2019-1-28,13:59:34,49.4112980,32.0911180,87.6,102
2019-1-28,13:59:35,49.4113160,32.0910870,87.6,102
2019-1-28,13:59:36,49.4113340,32.0910540,87.6,102
2019-1-28,13:59:37,49.4113530,32.0910200,87.6,102
2019-1-28,13:59:38,49.4113690,32.0909880,87.7,102
2019-1-28,13:59:39,49.4113880,32.0909550,87.7,102
2019-1-28,13:59:40,49.4114060,32.0909240,87.7,102
2019-1-28,13:59:41,49.4114230,32.0908900,87.8,102
2019-1-28,13:59:42,49.4114430,32.0908580,87.8,102
2019-1-28,13:59:43,49.4114630,32.0908250,87.8,102
2019-1-28,13:59:44,49.4114850,32.0907950,87.9,102
2019-1-28,13:59:45,49.4115040,32.0907610,87.9,102
2019-1-28,13:59:46,49.4115230,32.0907280,88.0,102
2019-1-28,13:59:47,49.4115400,32.0906920,88.1,102
2019-1-28,13:59:48,49.4115580,32.0906570,88.1,102
2019-1-28,13:59:49,49.4115770,32.0906250,88.2,102
2019-1-28,13:59:50,49.4116000,32.0905940,88.3,102
2019-1-28,13:59:51,49.4116190,32.0905580,88.4,102
2019-1-28,13:59:52,49.4116370,32.0905220,88.4,102
2019-1-28,13:59:53,49.4116550,32.0904850,88.4,102
2019-1-28,13:59:54,49.4116710,32.0904500,88.4,102
2019-1-28,13:59:55,49.4116890,32.0904170,88.4,102
2019-1-28,13:59:56,49.4117120,32.0903870,88.4,102
2019-1-28,13:59:57,49.4117360,32.0903560,88.3,102
2019-1-28,13:59:58,49.4117590,32.0903220,88.3,102
2019-1-28,13:59:59,49.4117810,32.0902890,88.3,102
2019-1-28,14:0:0,49.4118030,32.0902530,88.3,102
2019-1-28,14:0:1,49.4118260,32.0902180,88.3,102
2019-1-28,14:0:2,49.4118460,32.0901820,88.3,102
2019-1-28,14:0:3,49.4118670,32.0901480,88.3,102
2019-1-28,14:0:4,49.4118880,32.0901150,88.3,102
2019-1-28,14:0:5,49.4119090,32.0900820,88.4,102
2019-1-28,14:0:6,49.4119310,32.0900470,88.4,102
2019-1-28,14:0:7,49.4119520,32.0900110,88.4,102
2019-1-28,14:0:8,49.4119720,32.0899740,88.4,102
2019-1-28,14:0:9,49.4119910,32.0899360,88.5,102
2019-1-28,14:0:10,49.4120090,32.0898970,88.5,102
2019-1-28,14:0:11,49.4120230,32.0898610,88.5,102
2019-1-28,14:0:12,49.4120390,32.0898280,88.5,102
2019-1-28,14:0:13,49.4120550,32.0897960,88.5,102
2019-1-28,14:0:14,49.4120720,32.0897640,88.6,102
2019-1-28,14:0:15,49.4120900,32.0897320,88.6,102
2019-1-28,14:0:16,49.4121090,32.0896960,88.6,102
2019-1-28,14:0:17,49.4121280,32.0896580,88.6,102
2019-1-28,14:0:18,49.4121450,32.0896200,88.7,102
2019-1-28,14:0:19,49.4121620,32.0895840,88.7,102
2019-1-28,14:0:20,49.4121780,32.0895460,88.7,102
2019-1-28,14:0:21,49.4121960,32.0895100,88.8,102
2019-1-28,14:0:22,49.4122140,32.0894710,88.8,102
2019-1-28,14:0:23,49.4122310,32.0894340,88.8,102
2019-1-28,14:0:24,49.4122470,32.0893980,88.8,102
2019-1-28,14:0:25,49.4122650,32.0893630,88.8,102
2019-1-28,14:0:26,49.4122850,32.0893320,88.9,102
2019-1-28,14:0:27,49.4123040,32.0892990,88.9,102
2019-1-28,14:0:28,49.4123240,32.0892670,89.0,102
2019-1-28,14:0:29,49.4123420,32.0892350,89.0,102
2019-1-28,14:0:30,49.4123620,32.0892060,89.1,102
2019-1-28,14:0:31,49.4123810,32.0891750,89.1,102
2019-1-28,14:0:32,49.4124010,32.0891440,89.2,102
2019-1-28,14:0:33,49.4124170,32.0891100,89.2,102
2019-1-28,14:0:34,49.4124350,32.0890700,89.2,102
2019-1-28,14:0:35,49.4124550,32.0890330,89.2,102
2019-1-28,14:0:36,49.4124760,32.0889960,89.2,102
2019-1-28,14:0:37,49.4124940,32.0889610,89.2,102
2019-1-28,14:0:38,49.4125130,32.0889290,89.2,102
2019-1-28,14:0:39,49.4125250,32.0888890,89.3,102
2019-1-28,14:0:40,49.4125430,32.0888560,89.3,102
2019-1-28,14:0:41,49.4125620,32.0888220,89.3,102
2019-1-28,14:0:42,49.4125830,32.0887870,89.4,102
2019-1-28,14:0:43,49.4126020,32.0887530,89.4,102
2019-1-28,14:0:44,49.4126220,32.0887200,89.5,102
2019-1-28,14:0:45,49.4126410,32.0886860,89.5,102
2019-1-28,14:0:46,49.4126600,32.0886520,89.5,102
2019-1-28,14:0:47,49.4126770,32.0886150,89.6,102
2019-1-28,14:0:48,49.4126990,32.0885800,89.6,102
2019-1-28,14:0:49,49.4127190,32.0885450,89.6,102
2019-1-28,14:0:50,49.4127380,32.0885100,89.6,102
2019-1-28,14:0:51,49.4127570,32.0884750,89.6,102
2019-1-28,14:0:52,49.4127740,32.0884400,89.6,102
2019-1-28,14:0:53,49.4127930,32.0884110,89.6,102
2019-1-28,14:0:54,49.4128110,32.0883780,89.6,102
2019-1-28,14:0:55,49.4128310,32.0883460,89.5,102
2019-1-28,14:0:56,49.4128490,32.0883130,89.5,102
2019-1-28,14:0:57,49.4128690,32.0882850,89.4,102
2019-1-28,14:0:58,49.4128860,32.0882560,89.4,102
2019-1-28,14:0:59,49.4129050,32.0882320,89.4,102
2019-1-28,14:1:0,49.4129230,32.0882090,89.3,102
2019-1-28,14:1:1,49.4129380,32.0881830,89.3,102
2019-1-28,14:1:2,49.4129550,32.0881510,89.3,102
2019-1-28,14:1:3,49.4129700,32.0881190,89.4,102
2019-1-28,14:1:4,49.4129840,32.0880930,89.5,102
2019-1-28,14:1:5,49.4129970,32.0880680,89.5,102
2019-1-28,14:1:6,49.4130090,32.0880520,89.6,102
2019-1-28,14:1:7,49.4130220,32.0880310,89.6,102
2019-1-28,14:1:8,49.4130360,32.0880050,89.7,102
2019-1-28,14:1:9,49.4130500,32.0879760,89.8,102
2019-1-28,14:1:10,49.4130630,32.0879510,89.8,102
2019-1-28,14:1:11,49.4130790,32.0879230,89.9,102
2019-1-28,14:1:12,49.4130980,32.0878950,90.0,102
2019-1-28,14:1:13,49.4131170,32.0878670,90.1,102
2019-1-28,14:1:14,49.4131330,32.0878340,90.1,102
2019-1-28,14:1:15,49.4131510,32.0878000,90.2,102
2019-1-28,14:1:16,49.4131700,32.0877670,90.3,102
2019-1-28,14:1:17,49.4131930,32.0877380,90.4,102
2019-1-28,14:1:18,49.4132130,32.0877040,90.5,102
2019-1-28,14:1:19,49.4132330,32.0876720,90.5,102
2019-1-28,14:1:20,49.4132530,32.0876420,90.5,102
2019-1-28,14:1:21,49.4132720,32.0876160,90.6,102
2019-1-28,14:1:22,49.4132920,32.0875900,90.6,102
2019-1-28,14:1:23,49.4133120,32.0875650,90.6,102
2019-1-28,14:1:24,49.4133320,32.0875370,90.6,102
2019-1-28,14:1:25,49.4133510,32.0875050,90.6,102
2019-1-28,14:1:26,49.4133720,32.0874760,90.7,102
2019-1-28,14:1:27,49.4133910,32.0874450,90.7,102
2019-1-28,14:1:28,49.4134150,32.0874160,90.7,102
2019-1-28,14:1:29,49.4134340,32.0873820,90.7,102
2019-1-28,14:1:30,49.4134530,32.0873500,90.7,102
2019-1-28,14:1:31,49.4134700,32.0873140,90.8,102
2019-1-28,14:1:32,49.4134890,32.0872790,90.8,102
2019-1-28,14:1:33,49.4135010,32.0872420,90.8,102
2019-1-28,14:1:34,49.4135170,32.0872070,90.8,102
2019-1-28,14:1:35,49.4135330,32.0871720,90.9,102
2019-1-28,14:1:36,49.4135510,32.0871390,90.9,102
2019-1-28,14:1:37,49.4135720,32.0871070,90.9,102
2019-1-28,14:1:38,49.4135930,32.0870760,91.0,102
2019-1-28,14:1:39,49.4136130,32.0870440,91.0,102
2019-1-28,14:1:40,49.4136370,32.0870160,91.0,102
2019-1-28,14:1:41,49.4136610,32.0869870,91.1,102
2019-1-28,14:1:42,49.4136810,32.0869550,91.1,102
2019-1-28,14:1:43,49.4137020,32.0869210,91.1,102
2019-1-28,14:1:44,49.4137220,32.0868840,91.2,102
2019-1-28,14:1:45,49.4137440,32.0868490,91.2,102
2019-1-28,14:1:46,49.4137690,32.0868160,91.2,102
2019-1-28,14:1:47,49.4137910,32.0867780,91.3,102
2019-1-28,14:1:48,49.4138050,32.0867290,91.3,102
2019-1-28,14:1:49,49.4138240,32.0866790,91.3,102
2019-1-28,14:1:50,49.4138460,32.0866340,91.4,102
2019-1-28,14:1:51,49.4138690,32.0865890,91.4,102
2019-1-28,14:1:52,49.4138910,32.0865470,91.4,102
2019-1-28,14:1:53,49.4139130,32.0865060,91.5,102
2019-1-28,14:1:54,49.4139330,32.0864680,91.5,102
2019-1-28,14:1:55,49.4139530,32.0864360,91.5,102
2019-1-28,14:1:56,49.4139710,32.0863990,91.6,102
2019-1-28,14:1:57,49.4139880,32.0863650,91.6,102
2019-1-28,14:1:58,49.4140060,32.0863310,91.6,102
2019-1-28,14:1:59,49.4140280,32.0862990,91.6,102
2019-1-28,14:2:0,49.4140460,32.0862630,91.7,102
2019-1-28,14:2:1,49.4140650,32.0862290,91.7,102
2019-1-28,14:2:2,49.4140830,32.0861990,91.8,102
2019-1-28,14:2:3,49.4140990,32.0861680,91.8,102
2019-1-28,14:2:4,49.4141100,32.0861400,91.8,102
2019-1-28,14:2:5,49.4141270,32.0861120,91.9,102
2019-1-28,14:2:6,49.4141480,32.0860800,91.9,102
2019-1-28,14:2:7,49.4141680,32.0860510,91.9,102
2019-1-28,14:2:8,49.4141860,32.0860210,92.0,102
2019-1-28,14:2:9,49.4142110,32.0859900,92.0,102
2019-1-28,14:2:10,49.4142330,32.0859560,92.3,102
2019-1-28,14:2:11,49.4142550,32.0859230,92.5,102
2019-1-28,14:2:12,49.4142760,32.0858920,92.6,102
2019-1-28,14:2:13,49.4142980,32.0858600,92.8,102
2019-1-28,14:2:14,49.4143140,32.0858210,93.0,102
2019-1-28,14:2:15,49.4143330,32.0857870,93.2,102
2019-1-28,14:2:16,49.4143480,32.0857460,93.3,102
2019-1-28,14:2:17,49.4143670,32.0857110,93.5,102
2019-1-28,14:2:18,49.4143840,32.0856750,93.6,102
2019-1-28,14:2:19,49.4144030,32.0856390,93.8,102
2019-1-28,14:2:20,49.4144250,32.0856060,93.9,102
2019-1-28,14:2:21,49.4144470,32.0855740,94.1,102
2019-1-28,14:2:22,49.4144650,32.0855400,94.2,102
2019-1-28,14:2:23,49.4144850,32.0855090,94.3,102
2019-1-28,14:2:24,49.4145050,32.0854790,94.5,102
2019-1-28,14:2:25,49.4145260,32.0854480,94.6,102
2019-1-28,14:2:26,49.4145460,32.0854160,94.7,102
2019-1-28,14:2:27,49.4145660,32.0853810,94.9,102
2019-1-28,14:2:28,49.4145850,32.0853470,95.0,102
2019-1-28,14:2:29,49.4146070,32.0853150,94.5,102
2019-1-28,14:2:30,49.4146260,32.0852810,94.2,102
2019-1-28,14:2:31,49.4146420,32.0852480,94.0,102
2019-1-28,14:2:32,49.4146530,32.0852180,93.8,102
2019-1-28,14:2:33,49.4146720,32.0851930,93.6,102
2019-1-28,14:2:34,49.4146870,32.0851580,93.3,102
2019-1-28,14:2:35,49.4147020,32.0851190,93.0,102
2019-1-28,14:2:36,49.4147170,32.0850810,92.8,102
2019-1-28,14:2:37,49.4147360,32.0850430,92.9,102
2019-1-28,14:2:38,49.4147530,32.0850080,93.0,102
2019-1-28,14:2:39,49.4147710,32.0849750,93.1,102
2019-1-28,14:2:40,49.4147880,32.0849400,93.1,102
2019-1-28,14:2:41,49.4148070,32.0849070,93.2,102
2019-1-28,14:2:42,49.4148240,32.0848720,93.3,102
2019-1-28,14:2:43,49.4148440,32.0848400,93.4,102
2019-1-28,14:2:44,49.4148640,32.0848080,93.5,102
2019-1-28,14:2:45,49.4148870,32.0847780,93.6,102
2019-1-28,14:2:46,49.4149080,32.0847430,93.6,102
2019-1-28,14:2:47,49.4149270,32.0847060,93.7,102
2019-1-28,14:2:48,49.4149450,32.0846700,93.8,102
2019-1-28,14:2:49,49.4149670,32.0846350,93.8,102
2019-1-28,14:2:50,49.4149840,32.0845950,93.9,102
2019-1-28,14:2:51,49.4150060,32.0845610,93.9,102
2019-1-28,14:2:52,49.4150300,32.0845260,93.9,102
2019-1-28,14:2:53,49.4150510,32.0844900,93.9,102
2019-1-28,14:2:54,49.4150660,32.0844520,94.0,102
2019-1-28,14:2:55,49.4150820,32.0844190,94.0,102
2019-1-28,14:2:56,49.4150950,32.0843910,94.0,102
2019-1-28,14:2:57,49.4151140,32.0843720,94.0,102
2019-1-28,14:2:58,49.4151290,32.0843550,94.0,102
2019-1-28,14:2:59,49.4151450,32.0843320,94.0,102
2019-1-28,14:3:0,49.4151610,32.0843000,94.1,102
2019-1-28,14:3:1,49.4151790,32.0842650,94.1,102
2019-1-28,14:3:2,49.4151960,32.0842260,94.2,46
2019-1-28,14:3:3,49.4152150,32.0841880,94.3,46
2019-1-28,14:3:4,49.4152340,32.0841460,94.3,46
2019-1-28,14:3:5,49.4152520,32.0841050,94.4,46
2019-1-28,14:3:6,49.4152690,32.0840670,94.5,46
2019-1-28,14:3:7,49.4152860,32.0840290,94.6,46
2019-1-28,14:3:8,49.4153040,32.0839950,94.6,46
2019-1-28,14:3:9,49.4153230,32.0839610,94.7,47
2019-1-28,14:3:10,49.4153440,32.0839280,94.7,47
2019-1-28,14:3:11,49.4153630,32.0838950,94.8,48
2019-1-28,14:3:12,49.4153820,32.0838630,94.8,48
2019-1-28,14:3:13,49.4154000,32.0838290,94.9,49
2019-1-28,14:3:14,49.4154220,32.0837950,94.9,49
2019-1-28,14:3:15,49.4154430,32.0837630,94.9,49
2019-1-28,14:3:16,49.4154850,32.0836960,95.0,49
2019-1-28,14:3:17,49.4154850,32.0836960,95.0,49
2019-1-28,14:3:18,49.4155070,32.0836580,95.0,49
2019-1-28,14:3:19,49.4155260,32.0836150,95.0,49
2019-1-28,14:3:20,49.4155470,32.0835760,94.9,49
2019-1-28,14:3:21,49.4155700,32.0835390,94.8,49
2019-1-28,14:3:22,49.4155940,32.0835050,94.7,50
2019-1-28,14:3:23,49.4156190,32.0834720,94.7,50
2019-1-28,14:3:24,49.4156400,32.0834370,94.6,50
2019-1-28,14:3:25,49.4156630,32.0834020,94.6,49
2019-1-28,14:3:26,49.4156850,32.0833650,94.6,49
2019-1-28,14:3:27,49.4157090,32.0833280,94.6,49
2019-1-28,14:3:28,49.4157300,32.0832910,94.6,49
2019-1-28,14:3:29,49.4157540,32.0832540,94.6,49
2019-1-28,14:3:30,49.4157740,32.0832150,94.7,49
2019-1-28,14:3:31,49.4157970,32.0831810,94.7,49
2019-1-28,14:3:32,49.4158210,32.0831440,94.8,49
2019-1-28,14:3:33,49.4158470,32.0831110,94.9,49
2019-1-28,14:3:34,49.4158720,32.0830740,95.0,49
2019-1-28,14:3:35,49.4158980,32.0830370,95.1,49
2019-1-28,14:3:36,49.4159190,32.0829960,95.1,49
2019-1-28,14:3:37,49.4159380,32.0829570,95.2,49
2019-1-28,14:3:38,49.4159550,32.0829200,95.2,53
2019-1-28,14:3:39,49.4159750,32.0828840,95.2,53
